OrderID,Date,CustomerID,State,Category,Sub-Category,Quantity,Sales,Profit
O22968,2024-04-04,C1033,Michigan,Clothing,Shoes,5,258.57,26.93
O22969,2024-09-27,C1060,New York,Clothing,Pants,2,68.0,12.48
O22970,2023-08-20,C1331,Ohio,Beauty,Hair,2,33.29,1.98
O22971,2024-07-17,C1206,California,Electronics,Laptop,5,4786.89,557.48
O22972,2024-11-12,C1318,Texas,Clothing,Pants,5,191.14,20.27
O22973,2023-09-10,C1403,Georgia,Electronics,Accessories,3,78.24,15.67
O22974,2024-03-29,C1092,Ohio,Electronics,Phone,1,417.27,33.09
O22975,2024-11-16,C1243,New York,Electronics,Phone,4,1711.65,407.61
O22976,2023-04-18,C1034,North Carolina,Clothing,Shoes,4,271.17,22.81
O22977,2023-10-16,C1264,Michigan,Toys,Dolls,4,99.0,12.28
O22978,2024-08-05,C1498,North Carolina,Clothing,Shirts,2,56.24,5.06
O22979,2024-11-05,C1039,Florida,Beauty,Makeup,5,244.95,26.29
O22980,2023-09-27,C1004,Texas,Clothing,Pants,5,199.46,40.33
O22981,2024-03-06,C1382,Pennsylvania,Sports,Outdoor,5,314.98,45.76
O22982,2024-04-08,C1483,Pennsylvania,Sports,Fitness,1,68.56,5.66
O22983,2024-04-12,C1409,California,Toys,Dolls,5,160.23,9.51
O22984,2024-07-03,C1384,Ohio,Sports,Fitness,5,407.05,39.07
O22985,2024-11-22,C1339,California,Toys,Dolls,2,45.15,10.8
O22986,2023-11-18,C1136,Florida,Beauty,Hair,3,57.26,12.54
O22987,2023-12-12,C1410,New York,Electronics,Laptop,4,4018.51,554.69
O22988,2024-09-27,C1431,Ohio,Clothing,Jackets,2,171.51,25.11
O22989,2023-10-21,C1180,New York,Toys,Board Games,2,67.07,15.42
O22990,2023-11-19,C1385,Georgia,Clothing,Shirts,2,48.21,8.11
O22991,2024-10-28,C1093,Illinois,Beauty,Hair,4,84.66,19.15
O22992,2023-05-04,C1447,Ohio,Beauty,Skincare,2,57.25,8.49
O22993,2023-12-23,C1478,North Carolina,Clothing,Jackets,3,290.16,
O22994,2024-09-25,C1170,Pennsylvania,Beauty,Makeup,5,134.93,26.34
O22995,2023-06-17,C1475,North Carolina,Electronics,Laptop,3,2083.1,323.46
O22996,2023-12-01,C1333,California,Clothing,Jackets,5,357.12,65.6
O22997,2024-02-05,C1078,New York,Home,Furniture,5,1122.81,91.45
O22998,2023-01-29,C1486,California,Electronics,Phone,2,771.02,138.41
O22999,2023-07-19,C1387,Texas,Home,Bedding,2,133.92,16.93
O23000,2023-12-23,C1467,Georgia,Home,Furniture,4,1160.28,135.06
O23001,2024-02-13,C1300,California,Electronics,Audio,1,116.99,21.56
O23002,2024-10-25,C1041,Florida,Beauty,Makeup,3,101.18,17.04
O23003,2024-11-09,C1425,Illinois,Home,Furniture,4,1008.44,181.34
O23004,2024-03-18,C1210,Illinois,Clothing,Pants,4,198.36,48.21
O23005,2024-05-28,C1106,Florida,Electronics,Accessories,3,91.57,17.42
O23006,2024-06-22,C1107,Ohio,Beauty,Makeup,3,103.25,18.4
O23007,2024-10-05,C1476,California,Beauty,Hair,5,90.44,15.62
O23008,2024-10-13,C1016,New York,Electronics,Laptop,1,980.86,127.26
O23009,2023-06-09,C1345,Illinois,Electronics,Laptop,2,1782.62,388.32
O23010,2024-08-01,C1207,Pennsylvania,Beauty,Skincare,1,37.43,4.72
O23011,2023-07-25,C1316,New York,Home,Kitchen,1,58.55,11.13
O23012,2023-08-18,C1182,Michigan,Electronics,Audio,2,276.28,30.01
O23013,2023-09-12,C1494,Florida,Home,Furniture,1,223.34,17.77
O23014,2024-07-10,C1344,New York,Clothing,Shirts,4,89.19,6.77
O23015,2023-11-17,C1190,California,Toys,Action Figures,4,58.08,10.28
O23016,2024-03-08,C1496,Illinois,Electronics,Laptop,2,2014.51,232.86
O23017,2024-07-10,C1081,Pennsylvania,Clothing,Shirts,2,49.71,5.22
O23018,2024-09-17,C1472,California,Electronics,Accessories,3,98.63,16.61
O23019,2023-11-26,C1216,New York,Sports,Accessories,3,112.9,6.22
O23020,2024-05-31,C1420,Ohio,Toys,Puzzles,1,13.09,1.3
O23021,2024-07-31,C1138,New York,Toys,Action Figures,1,17.01,2.01
O23022,2024-10-03,C1236,Texas,Toys,Dolls,2,44.1,8.45
O23023,2023-12-07,C1101,Pennsylvania,Clothing,Jackets,1,54.76,8.71
O23024,2023-12-10,C1236,Texas,Sports,Accessories,5,145.65,32.22
O23025,2024-02-18,C1395,Michigan,Electronics,Laptop,4,4077.47,476.66
O23026,2024-07-12,C1201,California,Beauty,Makeup,1,$35.26,3.85
O23027,2024-08-10,C1266,Pennsylvania,Electronics,Laptop,1,687.93,38.96
O23028,2024-08-27,C1423,Florida,Clothing,Pants,3,113.58,27.3
O23029,2023-07-28,C1067,Georgia,Home,Kitchen,5,305.63,45.94
O23030,2024-09-05,C1407,California,Toys,Action Figures,1,22.89,3.45
O23031,2023-08-14,C1101,Pennsylvania,Beauty,Skincare,4,134.34,31.53
O23032,2024-09-30,C1020,Illinois,Home,Furniture,1,237.04,25.6
O23033,2023-03-25,C1172,Florida,Clothing,Jackets,2,151.67,17.66
O23034,2024-01-20,C1338,Florida,Sports,Fitness,5,381.19,69.1
O23035,2024-04-16,C1092,Ohio,Electronics,Laptop,1,819.9,169.75
O23036,2024-10-31,C1198,Michigan,Beauty,Makeup,5,197.45,37.49
O23037,2023-03-20,C1244,California,Home,Bedding,1,81.1,16.85
O23038,2023-05-05,C1068,California,Clothing,Jackets,4,394.45,65.09
O23039,2023-08-02,C1389,Georgia,Electronics,Accessories,4,124.23,27.65
O23040,2023-11-27,C1299,California,Clothing,Jackets,5,282.42,45.19
O23041,2023-12-24,C1001,North Carolina,Clothing,Shoes,3,197.29,18.91
O23042,2024-01-08,C1119,Illinois,Electronics,Phone,3,1557.34,246.59
O23043,2024-11-22,C1161,Pennsylvania,Electronics,Laptop,2,1931.26,371.94
O23044,2024-10-30,C1031,Texas,Clothing,Shoes,3,240.8,43.52
O23045,2023-03-04,C1117,Texas,Home,Decor,5,168.14,16.58
O23046,2023-03-20,C1207,Pennsylvania,Beauty,Hair,3,46.03,2.68
O23047,2023-04-01,C1178,Michigan,Electronics,Audio,2,,28.7
O23048,2024-05-05,C1366,North Carolina,Clothing,Jackets,1,58.65,14.48
O23049,2024-08-25,C1149,Texas,Clothing,Jackets,3,213.13,18.52
O23050,2024-11-03,C1099,California,Home,Decor,5,176.11,25.16
O23051,2023-03-30,C1334,California,Beauty,Skincare,5,129.78,23.06
O23052,2023-06-07,C1035,Georgia,Home,Kitchen,2,118.85,26.85
O23053,2023-10-06,C1268,New York,Beauty,Skincare,2,58.78,11.88
O23054,2024-09-23,C1497,California,Home,Bedding,4,$442.93,102.67
O23055,2023-04-04,C1254,Texas,Home,Bedding,4,229.23,39.17
O23056,2023-11-03,C1250,New York,Clothing,Shoes,4,243.14,54.24
O23057,2024-01-24,C1140,North Carolina,Beauty,Hair,1,17.24,1.77
O23058,2024-09-21,C1125,Florida,Sports,Outdoor,5,366.25,49.85
O23059,2023-05-08,C1225,Texas,Home,Bedding,4,396.73,86.79
O23060,2023-05-31,C1416,New York,Beauty,Makeup,5,188.6,21.71
O23061,2023-10-31,C1392,New York,Electronics,Phone,2,1051.42,235.78
O23062,2023-12-23,C1100,California,Beauty,Makeup,1,28.4,3.48
O23063,2024-10-12,C1332,California,Electronics,Phone,2,1177.93,144.51
O23064,2023-02-20,C1298,Pennsylvania,Clothing,Shirts,5,108.58,12.14
O23065,2023-10-20,C1424,California,Electronics,Accessories,4,144.96,23.1
O23066,2023-11-07,C1015,Texas,Sports,Fitness,2,126.36,9.58
O23067,2024-08-06,C1448,New York,Beauty,Hair,3,69.28,3.97
O23068,2023-03-26,C1070,Ohio,Sports,Fitness,1,71.07,16.31
O23069,2023-12-14,C1146,Illinois,Beauty,Skincare,5,112.33,26.49
O23070,2024-02-18,C1207,Pennsylvania,Home,Kitchen,4,227.2,14.82
O23071,2024-06-19,C1463,Illinois,Sports,Outdoor,2,200.86,32.13
O23072,2023-05-03,C1211,Pennsylvania,Sports,Accessories,1,33.71,5.32
O23073,2023-06-19,C1152,California,Home,Bedding,4,336.5,41.89
O23074,2023-08-04,C1280,Michigan,Electronics,Laptop,2,2151.99,352.45
O23075,2023-12-26,C1098,California,Home,Furniture,5,1302.85,184.51
O23076,2024-05-08,C1282,New York,Sports,Accessories,3,112.18,16.59
O23077,2024-07-07,C1308,Ohio,Beauty,Hair,3,59.29,11.92
O23078,2024-09-08,C1153,Florida,Beauty,Hair,5,95.62,14.84
O23079,2024-11-06,C1088,Michigan,Sports,Fitness,1,80.38,9.22
O23080,2023-08-30,C1341,Florida,Beauty,Makeup,5,181.61,30.2
O23081,2024-03-07,C1182,Michigan,Toys,Dolls,2,54.18,9.65
O23082,2023-02-22,C1270,Georgia,Toys,Board Games,1,26.12,4.77
O23083,2023-01-21,C1139,North Carolina,Clothing,Shirts,3,88.18,
O23084,2023-05-16,C1245,Michigan,Home,Kitchen,2,137.68,25.18
O23085,2023-05-29,C1198,Michigan,Home,Kitchen,4,288.66,32.34
O23086,2023-06-07,C1279,Ohio,Beauty,Hair,4,63.68,8.87
O23087,2023-08-09,C1410,New York,Home,Furniture,4,825.59,151.69
O23088,2023-01-06,C1436,California,Electronics,Laptop,3,2397.52,481.6
O23089,2023-05-19,C1373,Pennsylvania,Electronics,Phone,5,2410.25,329.79
O23090,2023-07-15,C1154,North Carolina,Toys,Puzzles,1,,1.48
O23091,2023-10-15,C1399,Ohio,Home,Decor,3,115.04,22.22
O23092,2024-03-27,C1280,Michigan,Clothing,Shoes,2,112.11,10.59
O23093,2024-10-04,C1012,Georgia,Electronics,Audio,2,285.21,14.8
O23094,2024-11-03,C1158,Texas,Clothing,Pants,4,210.37,30.34
O23095,2024-10-13,C1468,Texas,Electronics,Phone,1,455.45,38.57
O23096,2023-04-04,C1251,New York,Clothing,Pants,4,141.58,17.79
O23097,2023-04-30,C1487,Texas,Clothing,Shirts,2,55.6,6.02
O23098,2024-06-06,C1020,Illinois,Clothing,Jackets,2,162.33,33.35
O23099,2024-06-20,C1499,North Carolina,Clothing,Pants,5,211.09,24.55
O23100,2023-09-23,C1235,Ohio,Clothing,Shoes,5,359.82,64.1
O23101,2024-08-10,C1096,Florida,Beauty,Skincare,5,143.89,26.59
O23102,2023-04-15,C1497,California,Clothing,Shoes,4,201.63,28.49
O23103,2024-01-05,C1375,New York,Electronics,Audio,1,97.85,6.48
O23104,2024-03-19,C1147,Florida,Electronics,Audio,5,584.04,111.01
O23105,2023-09-12,C1465,New York,Clothing,Shirts,3,71.04,4.62
O23106,2024-01-26,C1470,California,Electronics,Laptop,5,,355.07
O23107,2024-09-19,C1041,Florida,Electronics,Accessories,4,145.06,12.94
O23108,2024-01-27,C1353,Texas,Home,Decor,1,42.29,4.49
O23109,2023-12-23,C1178,Michigan,Home,Furniture,5,1118.55,245.29
O23110,2024-11-10,C1354,California,Home,Furniture,1,219.88,40.67
O23111,2023-02-14,C1042,California,Toys,Action Figures,3,43.68,5.57
O23112,2024-10-17,C1010,California,Electronics,Audio,2,240.11,59.0
O23113,2023-05-14,C1428,New York,Sports,Accessories,1,33.98,3.35
O23114,2024-09-06,C1200,Pennsylvania,Electronics,Laptop,5,4022.99,691.8
O23115,2023-04-28,C1279,Ohio,Toys,Action Figures,4,62.24,13.66
O23116,2023-07-03,C1295,Florida,Electronics,Audio,4,615.78,129.56
O23117,2023-09-24,C1346,Pennsylvania,Beauty,Makeup,4,125.19,8.52
O23118,2024-02-15,C1223,New York,Home,Furniture,4,983.15,186.26
O23119,2024-11-22,C1337,Pennsylvania,Electronics,Laptop,1,837.03,85.02
O23120,2023-03-02,C1380,California,Home,Furniture,4,799.99,96.92
O23121,2023-08-05,C1443,New York,Electronics,Laptop,2,2043.51,302.03
O23122,2023-10-20,C1421,Ohio,Toys,Board Games,3,66.39,13.82
O23123,2024-08-19,C1270,Georgia,Home,Furniture,1,292.16,24.32
O23124,2023-01-11,C1092,Ohio,Electronics,Phone,1,520.1,37.3
O23125,2023-01-25,C1173,Texas,Clothing,Shoes,4,230.33,18.58
O23126,2023-02-27,C1044,Texas,Electronics,Phone,4,1924.41,180.21
O23127,2023-03-10,C1441,North Carolina,Toys,Action Figures,1,21.36,1.32
O23128,2023-07-12,C1042,California,Clothing,Jackets,4,289.14,68.03
O23129,2023-08-02,C1015,Texas,Home,Decor,4,143.71,16.36
O23130,2023-08-24,C1072,California,Sports,Accessories,4,104.01,8.88
O23131,2023-02-14,C1046,New York,Clothing,Pants,4,108.38,19.24
O23132,2024-02-20,C1141,Texas,Sports,Accessories,4,131.11,27.19
O23133,2024-06-07,C1286,Florida,Home,Decor,5,238.98,47.95
O23134,2024-08-12,C1343,Florida,Electronics,Audio,5,650.95,126.12
O23135,2024-08-12,C1178,Michigan,Clothing,Shirts,5,124.11,7.46
O23136,2023-03-03,C1312,California,Toys,Board Games,1,28.22,5.83
O23137,2023-08-22,C1022,New York,Clothing,Shirts,3,70.89,10.66
O23138,2023-12-10,C1284,Illinois,Electronics,Accessories,1,28.21,5.07
O23139,2024-03-10,C1146,Illinois,Electronics,Audio,5,617.91,149.09
O23140,2024-06-28,C1338,Florida,Beauty,Hair,1,12.84,2.72
O23141,2024-10-02,C1249,Georgia,Home,Kitchen,3,110.87,23.85
O23142,2023-06-26,C1056,California,Home,Decor,4,149.48,12.9
O23143,2023-07-22,C1249,Georgia,Electronics,Accessories,2,58.21,8.46
O23144,2023-08-31,C1362,Florida,Beauty,Skincare,5,127.82,30.66
O23145,2023-10-06,C1083,California,Sports,Fitness,5,296.8,49.43
O23146,2023-11-30,C1364,Michigan,Electronics,Laptop,3,2474.13,174.47
O23147,2024-04-12,C1298,Pennsylvania,Electronics,Accessories,4,112.47,22.09
O23148,2024-05-03,C1071,Texas,Beauty,Skincare,4,145.62,8.53
O23149,2023-06-03,C1032,California,Beauty,Hair,2,33.58,6.66
O23150,2023-08-05,C1294,California,Home,Bedding,4,401.25,90.66
O23151,2023-09-06,C1477,Illinois,Sports,Outdoor,3,261.25,35.28
O23152,2024-03-27,C1117,Texas,Home,Bedding,4,,46.28
O23153,2024-04-03,C1492,Texas,Electronics,Phone,3,1672.12,185.34
O23154,2024-09-24,C1100,California,Toys,Action Figures,5,106.63,24.03
O23155,2023-05-28,C1025,Ohio,Home,Kitchen,5,243.47,38.85
O23156,2023-07-11,C1403,Georgia,Sports,Accessories,5,136.65,22.66
O23157,2023-07-19,C1094,Ohio,Electronics,Phone,1,529.08,96.47
O23158,2023-10-08,C1374,California,Home,Bedding,5,409.64,45.08
O23159,2023-10-27,C1485,Michigan,Toys,Action Figures,3,65.5,8.94
O23160,2023-11-18,C1161,Pennsylvania,Clothing,Pants,2,93.95,18.63
O23161,2024-01-10,C1280,Michigan,Clothing,Jackets,4,318.7,78.75
O23162,2024-03-13,C1494,Florida,Beauty,Makeup,5,159.1,9.05
O23163,2024-07-27,C1391,Florida,Clothing,Pants,1,,2.09
O23164,2023-03-19,C1214,Ohio,Home,Decor,1,33.09,4.49
O23165,2023-08-28,C1299,California,Beauty,Hair,3,56.09,10.2
O23166,2023-09-26,C1275,Florida,Electronics,Accessories,2,67.78,8.63
O23167,2023-10-30,C1252,Georgia,Sports,Outdoor,5,364.81,91.18
O23168,2024-11-12,C1219,Georgia,Toys,Dolls,5,121.7,10.84
O23169,2023-05-10,C1498,North Carolina,Home,Bedding,1,100.53,5.19
O23170,2024-05-11,C1101,Pennsylvania,Clothing,Shirts,3,71.29,6.28
O23171,2024-08-02,C1493,Texas,Sports,Accessories,1,28.0,6.37
O23172,2023-02-21,C1171,California,Electronics,Audio,1,135.68,10.72
O23173,2023-07-04,C1341,Florida,Clothing,Jackets,2,,27.39
O23174,2023-09-12,C1474,Florida,Clothing,Jackets,3,241.38,32.31
O23175,2024-01-04,C1158,Texas,Clothing,Jackets,2,199.86,36.6
O23176,2024-05-08,C1066,California,Clothing,Pants,3,122.98,7.49
O23177,2024-06-18,C1048,Illinois,Sports,Accessories,5,169.72,30.85
O23178,2024-08-25,C1384,Ohio,Beauty,Skincare,4,155.19,18.77
O23179,2023-07-04,C1488,North Carolina,Clothing,Jackets,4,289.82,68.17
O23180,2024-09-21,C1199,Ohio,Clothing,Jackets,3,221.23,48.62
O23181,2023-01-11,C1384,Ohio,Home,Bedding,4,403.17,52.37
O23182,2023-03-18,C1048,Illinois,Electronics,Phone,1,487.96,121.3
O23183,2023-04-26,C1324,North Carolina,Beauty,Makeup,5,150.3,9.08
O23184,2023-11-16,C1162,Pennsylvania,Beauty,Skincare,5,142.14,29.53
O23185,2024-01-25,C1249,Georgia,Beauty,Makeup,4,110.29,15.08
O23186,2024-04-27,C1427,Michigan,Clothing,Jackets,3,240.89,32.92
O23187,2024-07-07,C1115,Michigan,Clothing,Pants,1,40.98,3.44
O23188,2024-10-05,C1166,New York,Electronics,Audio,3,418.59,64.03
O23189,2023-04-20,C1334,California,Clothing,Jackets,4,376.66,25.22
O23190,2024-02-05,C1239,Texas,Clothing,Pants,5,190.48,33.01
O23191,2024-05-30,C1040,California,Beauty,Makeup,5,,22.64
O23192,2024-09-05,C1244,California,Beauty,Skincare,3,75.5,14.72
O23193,2023-07-12,C1297,Texas,Sports,Fitness,2,110.6,18.96
O23194,2023-07-14,C1180,New York,Beauty,Skincare,3,73.23,14.59
O23195,2024-08-22,C1496,Illinois,Electronics,Phone,2,824.31,164.82
O23196,2024-09-20,C1450,Ohio,Home,Kitchen,3,200.47,17.91
O23197,2023-07-26,C1234,Texas,Electronics,Laptop,2,2254.18,113.01
O23198,2024-01-15,C1481,Pennsylvania,Clothing,Shirts,2,62.92,7.75
O23199,2024-03-30,C1349,Pennsylvania,Home,Decor,2,50.21,11.74
O23200,2023-05-08,C1255,Illinois,Toys,Board Games,2,67.71,
O23201,2023-05-10,C1489,Michigan,Home,Decor,1,43.02,8.41
O23202,2023-06-26,C1409,California,Electronics,Audio,2,275.93,62.34
O23203,2023-11-23,C1184,Texas,Electronics,Phone,2,904.99,209.24
O23204,2024-02-09,C1246,Florida,Electronics,Audio,5,615.16,95.85
O23205,2024-07-28,C1145,California,Electronics,Laptop,1,771.55,122.05
O23206,2024-08-01,C1093,Illinois,Electronics,Laptop,2,2001.81,440.77
O23207,2024-08-24,C1216,New York,Toys,Board Games,4,93.66,19.81
O23208,2024-09-17,C1151,Texas,Beauty,Hair,1,22.06,4.19
O23209,2024-10-25,C1239,Texas,Clothing,Pants,5,178.7,30.54
O23210,2023-03-16,C1348,New York,Toys,Board Games,3,94.9,16.46
O23211,2023-11-22,C1463,Illinois,Electronics,Accessories,5,144.3,17.69
O23212,2023-02-19,C1204,Illinois,Sports,Outdoor,5,378.38,82.56
O23213,2024-01-10,C1234,Texas,Clothing,Jackets,1,$91.36,15.86
O23214,2024-02-19,C1148,California,Beauty,Hair,1,24.58,2.33
O23215,2024-06-02,C1334,California,Sports,Accessories,4,104.43,10.23
O23216,2024-07-12,C1370,California,Beauty,Skincare,4,123.36,27.43
O23217,2024-09-06,C1358,Michigan,Electronics,Audio,1,100.44,17.59
O23218,2023-02-10,C1434,California,Home,Bedding,1,83.78,10.87
O23219,2023-02-22,C1384,Ohio,Electronics,Accessories,1,26.73,2.34
O23220,2023-04-08,C1182,Michigan,Electronics,Audio,3,292.01,50.24
O23221,2024-08-13,C1285,California,Electronics,Phone,5,2897.22,251.66
O23222,2023-01-04,C1095,Florida,Sports,Outdoor,4,324.97,46.81
O23223,2023-04-20,C1241,North Carolina,Beauty,Skincare,4,110.16,20.43
O23224,2023-04-22,C1396,Georgia,Electronics,Laptop,2,1784.29,290.99
O23225,2023-06-13,C1129,Florida,Home,Furniture,3,884.59,207.37
O23226,2024-06-09,C1217,Ohio,Sports,Fitness,1,80.79,4.68
O23227,2024-07-11,C1249,Georgia,Home,Bedding,1,97.54,10.34
O23228,2024-10-16,C1465,New York,Clothing,Shirts,3,67.47,4.14
O23229,2024-10-18,C1228,Michigan,Home,Decor,4,142.51,12.67
O23230,2023-03-15,C1391,Florida,Beauty,Hair,1,16.73,1.25
O23231,2023-03-19,C1474,Florida,Home,Decor,2,69.08,13.58
O23232,2024-01-22,C1247,North Carolina,Toys,Board Games,4,137.6,17.05
O23233,2024-11-30,C1126,Georgia,Clothing,Jackets,5,469.79,110.4
O23234,2023-10-06,C1293,New York,Clothing,Shoes,3,162.64,8.89
O23235,2023-12-05,C1497,California,Clothing,Shirts,4,112.49,20.31
O23236,2024-10-27,C1278,Pennsylvania,Electronics,Accessories,5,164.11,40.06
O23237,2023-04-17,C1038,Pennsylvania,Home,Bedding,2,173.5,14.78
O23238,2023-07-10,C1009,Pennsylvania,Electronics,Laptop,3,3002.18,415.76
O23239,2024-01-03,C1412,North Carolina,Beauty,Skincare,1,35.52,6.76
O23240,2024-01-05,C1116,Georgia,Clothing,Shirts,1,28.19,4.98
O23241,2024-02-02,C1039,Florida,Toys,Dolls,5,105.24,17.18
O23242,2024-10-03,C1132,California,Sports,Outdoor,4,,35.37
O23243,2024-11-22,C1274,Florida,Beauty,Hair,2,42.4,8.3
O23244,2023-06-05,C1278,Pennsylvania,Sports,Outdoor,5,351.79,63.55
O23245,2023-09-01,C1204,Illinois,Home,Furniture,2,616.85,50.93
O23246,2024-08-13,C1093,Illinois,Electronics,Phone,2,1047.02,254.24
O23247,2024-03-14,C1452,Florida,Sports,Fitness,2,130.48,21.02
O23248,2023-05-06,C1282,New York,Beauty,Makeup,3,96.87,15.02
O23249,2023-07-02,C1184,Texas,Beauty,Hair,5,89.57,19.67
O23250,2023-08-10,C1474,Florida,Toys,Action Figures,3,66.35,11.82
O23251,2023-12-04,C1108,Texas,Home,Bedding,4,404.54,26.25
O23252,2023-12-05,C1143,New York,Electronics,Accessories,4,108.05,16.35
O23253,2023-12-10,C1448,New York,Toys,Action Figures,1,24.41,5.03
O23254,2024-05-03,C1301,Illinois,Electronics,Accessories,1,28.26,5.37
O23255,2024-09-12,C1056,California,Clothing,Jackets,1,70.44,17.2
O23256,2023-06-09,C1314,Georgia,Home,Kitchen,4,257.18,14.14
O23257,2023-07-20,C1169,Illinois,Clothing,Shirts,2,41.0,4.19
O23258,2023-09-12,C1349,Pennsylvania,Electronics,Audio,2,190.86,30.51
O23259,2023-10-03,C1267,Pennsylvania,Beauty,Skincare,5,128.55,22.35
O23260,2023-01-26,C1085,New York,Beauty,Skincare,4,105.87,11.1
O23261,2023-10-23,C1295,Florida,Toys,Puzzles,1,16.69,3.59
O23262,2024-08-29,C1140,North Carolina,Home,Kitchen,4,193.34,16.02
O23263,2023-11-23,C1075,Ohio,Sports,Accessories,2,63.32,3.18
O23264,2024-04-05,C1248,North Carolina,Electronics,Audio,2,270.3,65.0
O23265,2024-07-22,C1420,Ohio,Toys,Dolls,3,91.25,11.71
O23266,2024-10-02,C1254,Texas,Electronics,Laptop,3,2500.8,603.94
O23267,2023-04-11,C1372,California,Clothing,Shirts,5,117.26,12.38
O23268,2023-07-29,C1003,Illinois,Home,Decor,4,182.77,11.46
O23269,2023-11-14,C1375,New York,Toys,Puzzles,3,54.13,11.07
O23270,2023-04-26,C1004,Texas,Electronics,Accessories,3,86.29,18.74
O23271,2023-06-09,C1272,Georgia,Clothing,Shoes,4,281.28,41.75
O23272,2024-03-22,C1268,New York,Home,Bedding,2,186.68,12.09
O23273,2023-01-01,C1442,New York,Home,Decor,5,175.43,31.72
O23274,2023-07-26,C1351,Georgia,Home,Bedding,5,617.62,53.38
O23275,2023-08-28,C1389,Georgia,Clothing,Shirts,5,145.15,31.92
O23276,2023-09-08,C1078,New York,Home,Furniture,3,962.27,100.85
O23277,2024-04-06,C1113,Georgia,Electronics,Laptop,2,1513.21,332.21
O23278,2024-11-27,C1249,Georgia,Electronics,Phone,5,3174.11,429.73
O23279,2023-01-05,C1130,Florida,Home,Bedding,4,351.56,59.52
O23280,2024-04-23,C1037,California,Toys,Board Games,5,146.19,30.39
O23281,2024-05-10,C1100,California,Electronics,Accessories,1,31.75,1.84
O23282,2024-07-10,C1490,Florida,Electronics,Phone,2,1076.86,230.7
O23283,2023-02-27,C1416,New York,Home,Bedding,1,104.24,8.1
O23284,2023-04-01,C1247,North Carolina,Clothing,Shoes,2,135.9,16.54
O23285,2023-04-11,C1091,Ohio,Clothing,Shirts,4,90.2,13.04
O23286,2023-06-23,C1265,Ohio,Clothing,Jackets,3,204.13,46.76
O23287,2024-03-10,C1001,North Carolina,Electronics,Audio,3,349.67,19.05
O23288,2024-06-14,C1088,Michigan,Electronics,Accessories,2,59.88,9.69
O23289,2023-01-22,C1223,New York,Beauty,Makeup,5,177.34,31.66
O23290,2023-06-27,C1044,Texas,Toys,Puzzles,1,18.08,2.05
O23291,2023-07-01,C1196,Ohio,Toys,Dolls,4,102.77,11.11
O23292,2023-10-13,C1019,New York,Home,Bedding,5,628.01,93.0
O23293,2023-10-21,C1018,Florida,Toys,Action Figures,3,73.01,6.38
O23294,2023-07-31,C1218,Pennsylvania,Sports,Fitness,5,334.18,48.0
O23295,2023-12-22,C1383,Michigan,Home,Furniture,1,183.42,37.24
O23296,2023-09-07,C1415,Florida,Clothing,Shirts,3,101.87,22.32
O23297,2023-09-29,C1276,Ohio,Home,Bedding,2,172.37,21.9
O23298,2024-01-29,C1026,Texas,Clothing,Jackets,4,364.58,63.24
O23299,2024-03-02,C1361,Pennsylvania,Home,Furniture,4,899.92,45.0
O23300,2024-03-11,C1424,California,Home,Decor,3,130.18,20.84
O23301,2024-08-31,C1088,Michigan,Beauty,Makeup,2,78.9,19.33
O23302,2024-10-12,C1311,California,Home,Decor,1,29.29,3.29
O23303,2023-04-21,C1091,Ohio,Electronics,Laptop,4,2544.36,429.88
O23304,2023-05-12,C1132,California,Electronics,Audio,3,370.19,74.95
O23305,2023-07-24,C1167,Texas,Clothing,Shoes,4,257.9,44.3
O23306,2024-04-23,C1494,Florida,Electronics,Audio,2,267.46,35.76
O23307,2024-08-04,C1482,Florida,Clothing,Jackets,1,70.67,5.69
O23308,2023-03-01,C1173,Texas,Clothing,Shoes,2,108.41,15.47
O23309,2023-09-05,C1495,New York,Clothing,Jackets,5,286.61,31.23
O23310,2024-08-04,C1075,Ohio,Sports,Accessories,2,55.03,10.41
O23311,2024-10-14,C1207,Pennsylvania,Clothing,Jackets,2,120.85,16.72
O23312,2023-06-11,C1430,California,Clothing,Shirts,4,89.31,19.65
O23313,2023-02-18,C1308,Ohio,Electronics,Laptop,2,1888.6,167.45
O23314,2023-10-12,C1285,California,Home,Furniture,3,785.3,104.87
O23315,2024-02-10,C1169,Illinois,Electronics,Audio,4,431.47,69.68
O23316,2024-08-07,C1379,Texas,Home,Bedding,4,374.69,28.18
O23317,2023-05-07,C1451,Illinois,Electronics,Audio,5,733.02,122.84
O23318,2023-10-25,C1005,Texas,Home,Furniture,3,718.7,77.75
O23319,2023-10-28,C1411,North Carolina,Beauty,Hair,2,32.33,3.1
O23320,2023-12-06,C1316,New York,Electronics,Laptop,5,5030.28,394.28
O23321,2024-09-30,C1105,Texas,Clothing,Jackets,3,279.31,33.51
O23322,2024-11-26,C1189,Texas,Clothing,Jackets,5,358.21,84.46
O23323,2023-08-21,C1088,Michigan,Beauty,Makeup,1,31.38,1.76
O23324,2023-11-13,C1238,Pennsylvania,Clothing,Pants,2,56.2,12.39
O23325,2024-03-25,C1450,Ohio,Home,Kitchen,5,279.26,36.16
O23326,2024-04-06,C1364,Michigan,Beauty,Skincare,1,25.85,4.2
O23327,2024-05-12,C1427,Michigan,Home,Furniture,2,385.78,58.86
O23328,2024-01-01,C1214,Ohio,Clothing,Jackets,5,378.11,88.91
